direccion,barrio,comuna,mas_info,materiales,longitude,latitude
Rojas 628,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44437860031216,-34.61374131916433
Rojas 936,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44596177317675,-34.610285740563484
San Jose De Calasanz 196,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43827145497642,-34.62137407874914
San Jose De Calasanz 760,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43723871100921,-34.627933653819085
"Segui, F. J., Alte. 1295",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45850347251898,-34.61089673576494
"Segui, F. J., Alte. 1465",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.459803271696316,-34.60907465199453
"Segui, F. J., Alte. 1659",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46117070616427,-34.607043191335066
Senillosa 211,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.429955946897095,-34.61879243598669
Senillosa 425,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.42946650241541,-34.621229072307436
Senillosa 843,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.428385750376684,-34.62643703128446
Senillosa 93,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.429722903276094,-34.61703104900441
Tres Arroyos 1187,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45641047384394,-34.6068828035623
Tres Arroyos 1442,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45942638815868,-34.608380212269175
Tres Arroyos 1689,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46149996589686,-34.60939997631799
Valentin Virasoro 887,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44236885882423,-34.609773635545686
"Vallese, Felipe 1589",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45641301630411,-34.61701130742745
"Vallese, Felipe 989",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.448271699857074,-34.61417481752816
"Viale, Luis 1181",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.454848672315855,-34.609001268726544
Victor Martinez 314,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44449711743883,-34.62566254637519
Viel 221,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43330972121212,-34.619308507873306
Yerbal 1185,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44703051124643,-34.62139814119095
Yerbal 1451,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4506500629407,-34.62293507267069
Yerbal 1621,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.453055806516566,-34.62382955737363
Yerbal 525,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43862302434635,-34.6177306861105
Yerbal 653,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.440082656870835,-34.618397431971765
Yerbal 985,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44451482462306,-34.62034174529773
Aguirre 1447,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44364457203329,-34.589337858772765
Castillo 1302,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44051927849134,-34.58887784846747
Castillo 1488,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44218158457768,-34.5877240732036
Castillo 1748,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.444685261254214,-34.58597784255977
Fraga 1080,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.458530467230815,-34.58314597088459
Fraga 411,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.450142738332325,-34.58575249852824
Fraga 671,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45297027925347,-34.584504795172165
Fraga 879,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45584452219706,-34.5839647948957
Fraga 982,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45689934399708,-34.58368042498293
Guevara 29,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.446394219034374,-34.58846719300247
Guevara 365,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.449824375698896,-34.58705291794684
Guzman 50,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.449154617414074,-34.592225980043125
Aguirre 1595,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44492550684774,-34.58823280147898
"Arenal, Concepcion 3456",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44609266363636,-34.583289990149524
"Arenal, Concepcion 4373",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4521022231436,-34.59277435387602
"Arenal, Concepcion 4465",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.453032230048244,-34.59360513119463
"Arenal, Concepcion 4653",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45477168189923,-34.59518025690364
Bonpland 921,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44476393270583,-34.589442468658106
Caldas 1335,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.464467756832775,-34.587397698669996
"Carranza, Angel Justiniano 1264",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.442836811044884,-34.58634476631906
Cespedes 3950,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.457786161514065,-34.58387887334328
Charlone 1322,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46100922875299,-34.58079019212247
Charlone 266,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.448763736496055,-34.58408003047122
Charlone 74,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44652524272832,-34.58504538048917
Charlone 759,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45419255563196,-34.5818416446118
Charlone 912,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45639841411278,-34.5812701655217
Cordoba Av. 6245,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.448116852304416,-34.58298296815825
Cordoba Av. 6437,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45018089600013,-34.58221354555709
Corrientes Av. 6647,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45194597645149,-34.58810383003624
Dorrego Av. 1224,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44563466233456,-34.587413921209645
"Dumont, Santos 4522",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45438942935556,-34.593526525424345
Elcano Av. 3654,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46045247793019,-34.579081109955894
Elcano Av. 4140,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46053557462621,-34.584399886604096
Fitz Roy 1262,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.440664821431014,-34.587877637881405
Forest 1094,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45872223272447,-34.580066575402455
Fraga 235,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44823054691073,-34.586550342491556
"Garcia, Teodoro 3850",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.454267430164656,-34.58345381281881
"Garcia, Teodoro 3921",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.454946686650274,-34.584415232013846
Giribone 1043,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45701509188421,-34.57994738413497
Giribone 689,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45272235957642,-34.58131891902123
Leiva 4059,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44816638204343,-34.59000723439236
Leiva 4450,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.451940648088055,-34.59418029800306
"Lemos, Juan Gregorio, Gral. 236",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.449086650273365,-34.58863891348304
"Loreto, Virrey 3684",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45878377506129,-34.579473101764755
Loyola 1490,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44280072945278,-34.58869614247842
Loyola 1620,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44456387394542,-34.5873627151499
Maure 3971,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45171547890761,-34.58602295921909
Montenegro 139,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.455554981852664,-34.59670875480836
"Newbery, Jorge Av. 4328",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45351219086447,-34.59131383303171
"Newbery, Jorge Av. 4528",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.455239951423465,-34.59296973293571
"Newbery, Jorge Av. 4762",Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.457292236128765,-34.59490020500406
Olleros 3510,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45006352854124,-34.580988683183
Olleros 4116,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45326154193302,-34.58648399955604
Palpa 3595,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.454215357932846,-34.580638507769216
Rodney 42,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4501850382131,-34.593314659986575
Roseti 1145,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45892626524302,-34.58182952791582
Roseti 216,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44774881584645,-34.585702181172884
Roseti 524,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4511095734863,-34.58419813223437
Roseti 925,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45571593828147,-34.58240472530467
Triunvirato Av. 2650,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.459643243595515,-34.58510806470087
Triunvirato Av. 2750,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46138266752506,-34.58526119175484
Villarroel 1485,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.446535668646014,-34.591173998213726
Alvarez Thomas Av. 1029,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.456146809623135,-34.578764857918664
Alvarez Thomas Av. 140,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4463994555511,-34.58240264462278
Alvarez Thomas Av. 311,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44858692130452,-34.58129818125846
Alvarez Thomas Av. 664,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.451769277378986,-34.580341438532386
Alvarez Thomas Av. 920,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45520803508886,-34.57923888867066
Guevara 1015,Chacarita,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45830404650876,-34.584273642563076
Nu?ez 3831,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.480098488480024,-34.55712346999635
Nu?ez 4147,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48289030073893,-34.55868438047921
Nu?ez 3554,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47754096500621,-34.55580714726605
Nu?ez 3260,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.474756506526795,-34.554242813753206
Azurduy Juana 3275,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47434766718253,-34.55502662550649
Azurduy Juana 3411,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47566745132242,-34.55573820835118
Balbin Ricardo Dr. Av. 3227,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47599778440589,-34.55808923692882
Conde 2702,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47032150272732,-34.561786102888476
Conde 3522,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47629664898101,-34.55472457437877
Congreso Av. 3270,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47085615408195,-34.559871648896355
"Freire, Ramon, Cap. Gral. 2627",Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46851225844633,-34.56184697684211
Ibera 3193,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47168449277024,-34.557410635581086
Ibera 3995,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47976169424486,-34.561816041952426
Melian Av. 2843,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4742961790535,-34.562220232300454
Melian Av. 3079,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.476010337618796,-34.5600811624804
"Naon, Romulo 2852",Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47635317934704,-34.56331322720556
"Pedraza, Manuela 3372",Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.474543977461906,-34.556177543234575
"Pedraza, Manuela 3864",Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47917724276912,-34.5586453139887
"Pedraza, Manuela 4073",Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48111853041711,-34.559606415210766
"Perez, Roque 2750",Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47268329403196,-34.562581168316385
"Perez, Roque 2948",Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47424763759167,-34.560840391163374
"Perez, Roque 3182",Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47584916273785,-34.558737263622675
Pinto 3271,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.472846216143175,-34.555751085984184
Quesada 3248,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.471488637854755,-34.55875843089183
Quesada 3980,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47901832203051,-34.56275551575545
"Rivera, Pedro I., Dr. 3944",Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.476482646840715,-34.565604813311865
Superi 2617,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4706649701325,-34.56303520417768
Superi 2895,Coghlan,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47246427908659,-34.56096635258205
